"","Mada.4300","Mada.4301","Mada.4306","Mada.4308","Mada.4309","Mada.4311","Mada.4312","Mada.4313","Mada.4321","Mada.208","Mada.1637","Mada.1929","Mada.3001","Mada.3008","Mada.3149","Mada.3162","Mada.1840","Mada.2653","Mada.3387","Mada.3390","Mada.1007","Mada.1007","Mada.149","Mada.233","Mada.809","Mada.1515","Mada.59","Mada.2555","Mada.3537","Mada.728","Mada.738","Mada.1681","Mada.41","Mada.43","Mada.3940","Mada.3942","Mada.4068","Mada.4095","Mada.4096","Mada.4102","Mada.3900","Mada.3900","Mada.3906","Mada.3906","Mada.4113","Mada.4113","Mada.3928","Mada.1497","Mada.2466","Mada.3636","Mada.3838","Mada.1360","Mada.2548","Mada.2842","Mada.850","Mada.3707","Mada.3708","Mada.936","Mada.936","Mada.945","Mada.945","Mada.13","Mada.15","Mada.56","Mada.1445","Mada.1447","Mada.1447","Mada.2050","Mada.3098","Mada.3100","Mada.3107","Mada.11","Mada.22","Mada.2866","Mada.100","Mada.91","Mada.1813","Mada.2627","Mada.3112","Mada.3133","Mada.1164","Mada.1165","Mada.1470","Mada.1471","Mada.1489","Mada.631","Mada.686","Mada.2665","Mada.3727","Mada.1588","Mada.734","Mada.1502","Mada.404","Mada.405","Mada.406","Mada.407","Mada.3666","Mada.1531","Mada.1534","Mada.1535","Mada.2885","Mada.384","Mada.385","Mada.386","Mada.2120","Mada.2135","Mada.2135","Mada.2612","Mada.3485"
"Mada.2842",0.0727272727272727,0.124675324675325,0.038961038961039,0.038961038961039,0.038961038961039,0.101298701298701,0.124675324675325,0.101298701298701,0.101298701298701,0.0675324675324675,0.0155844155844156,0.0857142857142857,0.0155844155844156,0.0155844155844156,0.0155844155844156,0.0155844155844156,0.0753246753246753,0.0363636363636364,0.0675324675324675,0.0701298701298701,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0233766233766234,0.0363636363636364,0.623376623376623,0.0363636363636364,0.0363636363636364,0.0935064935064935,0.0363636363636364,0.0779220779220779,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.148051948051948,0.0753246753246753,0.0363636363636364,0.0597402597402597,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0441558441558442,0.0441558441558442,0.0779220779220779,0.0675324675324675,0.0649350649350649,0.0675324675324675,0.0363636363636364,0.0363636363636364,0.0779220779220779,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.850",0.0727272727272727,0.124675324675325,0.038961038961039,0.038961038961039,0.038961038961039,0.101298701298701,0.124675324675325,0.101298701298701,0.101298701298701,0.0675324675324675,0.0155844155844156,0.0857142857142857,0.0155844155844156,0.0155844155844156,0.0155844155844156,0.0155844155844156,0.0753246753246753,0.0363636363636364,0.0675324675324675,0.0701298701298701,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0233766233766234,0.0363636363636364,0.623376623376623,0.0363636363636364,0.0363636363636364,0.0935064935064935,0.0363636363636364,0.0779220779220779,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.0363636363636364,0.148051948051948,0.0753246753246753,0.0363636363636364,0.0597402597402597,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0441558441558442,0.0441558441558442,0.0779220779220779,0.0675324675324675,0.0649350649350649,0.0675324675324675,0.0363636363636364,0.0363636363636364,0.0779220779220779,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.3707",0.0571428571428571,0.114285714285714,0,0,0,0.0909090909090909,0.114285714285714,0.0909090909090909,0.0909090909090909,0.0675324675324675,0.0233766233766234,0.0727272727272727,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0025974025974026,0.0597402597402597,0.0571428571428571,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0207792207792208,0.0025974025974026,0.631168831168831,0.0207792207792208,0.0207792207792208,0.0805194805194805,0.0207792207792208,0.0701298701298701,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.12987012987013,0.0415584415584416,0.0025974025974026,0.025974025974026,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0467532467532468,0.0441558441558442,0.0415584415584416,0.051948051948052,0.0415584415584416,0.0025974025974026,0.0025974025974026,0.0701298701298701,0.038961038961039,0.038961038961039,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.3708",0.0649350649350649,0.114285714285714,0.0103896103896104,0.0103896103896104,0.0103896103896104,0.0909090909090909,0.114285714285714,0.0909090909090909,0.0909090909090909,0.0727272727272727,0.0285714285714286,0.0753246753246753,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.0285714285714286,0.051948051948052,0.00779220779220779,0.0701298701298701,0.0623376623376623,0.0337662337662338,0.0337662337662338,0.0337662337662338,0.0337662337662338,0.0311688311688312,0.00779220779220779,0.631168831168831,0.025974025974026,0.025974025974026,0.0805194805194805,0.025974025974026,0.0727272727272727,0.00779220779220779,0.00779220779220779,0.00779220779220779,0.00779220779220779,0.132467532467532,0.0467532467532468,0.00779220779220779,0.0311688311688312,0.0337662337662338,0.0337662337662338,0.0337662337662338,0.0337662337662338,0.0571428571428571,0.0571428571428571,0.0467532467532468,0.0493506493506494,0.0571428571428571,0.0493506493506494,0.00779220779220779,0.00779220779220779,0.0727272727272727,0.0441558441558442,0.0441558441558442,0.0103896103896104,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.936",0.0571428571428571,0.114285714285714,0,0,0,0.0909090909090909,0.114285714285714,0.0909090909090909,0.0909090909090909,0.0675324675324675,0.0233766233766234,0.0727272727272727,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0025974025974026,0.0597402597402597,0.0571428571428571,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0207792207792208,0.0025974025974026,0.631168831168831,0.0207792207792208,0.0207792207792208,0.0805194805194805,0.0207792207792208,0.0701298701298701,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.12987012987013,0.0415584415584416,0.0025974025974026,0.025974025974026,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0467532467532468,0.0441558441558442,0.0415584415584416,0.051948051948052,0.0415584415584416,0.0025974025974026,0.0025974025974026,0.0701298701298701,0.038961038961039,0.038961038961039,0,0.0103896103896104,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.936",0.0571428571428571,0.114285714285714,0,0,0,0.0909090909090909,0.114285714285714,0.0909090909090909,0.0909090909090909,0.0675324675324675,0.0233766233766234,0.0727272727272727,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0025974025974026,0.0597402597402597,0.0571428571428571,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0207792207792208,0.0025974025974026,0.631168831168831,0.0207792207792208,0.0207792207792208,0.0805194805194805,0.0207792207792208,0.0701298701298701,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.12987012987013,0.0415584415584416,0.0025974025974026,0.025974025974026,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0467532467532468,0.0441558441558442,0.0415584415584416,0.051948051948052,0.0415584415584416,0.0025974025974026,0.0025974025974026,0.0701298701298701,0.038961038961039,0.038961038961039,0,0.0103896103896104,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.945",0.0571428571428571,0.114285714285714,0,0,0,0.0909090909090909,0.114285714285714,0.0909090909090909,0.0909090909090909,0.0675324675324675,0.0233766233766234,0.0727272727272727,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0025974025974026,0.0597402597402597,0.0571428571428571,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0207792207792208,0.0025974025974026,0.631168831168831,0.0207792207792208,0.0207792207792208,0.0805194805194805,0.0207792207792208,0.0701298701298701,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.12987012987013,0.0415584415584416,0.0025974025974026,0.025974025974026,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0467532467532468,0.0441558441558442,0.0415584415584416,0.051948051948052,0.0415584415584416,0.0025974025974026,0.0025974025974026,0.0701298701298701,0.038961038961039,0.038961038961039,0,0.0103896103896104,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.945",0.0571428571428571,0.114285714285714,0,0,0,0.0909090909090909,0.114285714285714,0.0909090909090909,0.0909090909090909,0.0675324675324675,0.0233766233766234,0.0727272727272727,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0025974025974026,0.0597402597402597,0.0571428571428571,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0207792207792208,0.0025974025974026,0.631168831168831,0.0207792207792208,0.0207792207792208,0.0805194805194805,0.0207792207792208,0.0701298701298701,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.12987012987013,0.0415584415584416,0.0025974025974026,0.025974025974026,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0467532467532468,0.0441558441558442,0.0415584415584416,0.051948051948052,0.0415584415584416,0.0025974025974026,0.0025974025974026,0.0701298701298701,0.038961038961039,0.038961038961039,0,0.0103896103896104,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.13",0.618181818181818,0.633766233766234,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.633766233766234,0.628571428571429,0.628571428571429,0.631168831168831,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.628571428571429,0.623376623376623,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.628571428571429,0.038961038961039,0.625974025974026,0.625974025974026,0.618181818181818,0.625974025974026,0.620779220779221,0.628571428571429,0.628571428571429,0.628571428571429,0.628571428571429,0.641558441558442,0.628571428571429,0.628571428571429,0.633766233766234,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.631168831168831,0.631168831168831,0.623376623376623,0.625974025974026,0.623376623376623,0.625974025974026,0.628571428571429,0.628571428571429,0.620779220779221,0.623376623376623,0.623376623376623,0.625974025974026,0.628571428571429,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.15",0.618181818181818,0.633766233766234,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.633766233766234,0.628571428571429,0.628571428571429,0.631168831168831,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.628571428571429,0.623376623376623,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.628571428571429,0.038961038961039,0.625974025974026,0.625974025974026,0.618181818181818,0.625974025974026,0.620779220779221,0.628571428571429,0.628571428571429,0.628571428571429,0.628571428571429,0.641558441558442,0.628571428571429,0.628571428571429,0.633766233766234,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.631168831168831,0.631168831168831,0.623376623376623,0.625974025974026,0.623376623376623,0.625974025974026,0.628571428571429,0.628571428571429,0.620779220779221,0.623376623376623,0.623376623376623,0.625974025974026,0.628571428571429,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.56",0.618181818181818,0.633766233766234,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.633766233766234,0.628571428571429,0.628571428571429,0.631168831168831,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.628571428571429,0.623376623376623,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.628571428571429,0.628571428571429,0.038961038961039,0.625974025974026,0.625974025974026,0.618181818181818,0.625974025974026,0.620779220779221,0.628571428571429,0.628571428571429,0.628571428571429,0.628571428571429,0.641558441558442,0.628571428571429,0.628571428571429,0.633766233766234,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0.631168831168831,0.631168831168831,0.623376623376623,0.625974025974026,0.623376623376623,0.625974025974026,0.628571428571429,0.628571428571429,0.620779220779221,0.623376623376623,0.623376623376623,0.625974025974026,0.628571428571429,0.625974025974026,0.625974025974026,0.625974025974026,0.625974025974026,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.1445",0.025974025974026,0.103896103896104,0.0311688311688312,0.0311688311688312,0.0311688311688312,0.0805194805194805,0.103896103896104,0.0805194805194805,0.0805194805194805,0.0467532467532468,0.051948051948052,0.0467532467532468,0.051948051948052,0.051948051948052,0.051948051948052,0.051948051948052,0.0363636363636364,0.0311688311688312,0.0571428571428571,0.0467532467532468,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.051948051948052,0.0311688311688312,0.623376623376623,0.0493506493506494,0.0493506493506494,0.0701298701298701,0.0493506493506494,0.0597402597402597,0.0311688311688312,0.0311688311688312,0.0311688311688312,0.0311688311688312,0.116883116883117,0.0311688311688312,0.0311688311688312,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.0545454545454545,0.0779220779220779,0.0779220779220779,0.0181818181818182,0.0207792207792208,0.0363636363636364,0.0207792207792208,0.0311688311688312,0.0311688311688312,0.0597402597402597,0.0675324675324675,0.0675324675324675,0.0311688311688312,0.038961038961039,0.0311688311688312,0.0311688311688312,0.0311688311688312,0.0311688311688312,0.623376623376623,0.623376623376623,0.623376623376623,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.1447",0.0363636363636364,0.111688311688312,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0883116883116883,0.111688311688312,0.0883116883116883,0.0883116883116883,0.051948051948052,0.0753246753246753,0.0467532467532468,0.0753246753246753,0.0753246753246753,0.0753246753246753,0.0753246753246753,0.0467532467532468,0.0571428571428571,0.0727272727272727,0.0675324675324675,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0571428571428571,0.618181818181818,0.0701298701298701,0.0701298701298701,0.0701298701298701,0.0701298701298701,0.0597402597402597,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.124675324675325,0.0467532467532468,0.0571428571428571,0.0805194805194805,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.101298701298701,0.101298701298701,0.0337662337662338,0.025974025974026,0.0571428571428571,0.025974025974026,0.0571428571428571,0.0571428571428571,0.0597402597402597,0.0805194805194805,0.0805194805194805,0.0571428571428571,0.0649350649350649,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.623376623376623,0.623376623376623,0.623376623376623,0.025974025974026,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.1447",0.0363636363636364,0.111688311688312,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0883116883116883,0.111688311688312,0.0883116883116883,0.0883116883116883,0.051948051948052,0.0753246753246753,0.0467532467532468,0.0753246753246753,0.0753246753246753,0.0753246753246753,0.0753246753246753,0.0467532467532468,0.0571428571428571,0.0727272727272727,0.0675324675324675,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0571428571428571,0.618181818181818,0.0701298701298701,0.0701298701298701,0.0701298701298701,0.0701298701298701,0.0597402597402597,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.124675324675325,0.0467532467532468,0.0571428571428571,0.0805194805194805,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.0779220779220779,0.101298701298701,0.101298701298701,0.0337662337662338,0.025974025974026,0.0571428571428571,0.025974025974026,0.0571428571428571,0.0571428571428571,0.0597402597402597,0.0805194805194805,0.0805194805194805,0.0571428571428571,0.0649350649350649,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.623376623376623,0.623376623376623,0.623376623376623,0.025974025974026,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.2050",0.0571428571428571,0.111688311688312,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0883116883116883,0.111688311688312,0.0883116883116883,0.0883116883116883,0.0675324675324675,0.0207792207792208,0.0701298701298701,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0441558441558442,0,0.0623376623376623,0.0545454545454545,0.025974025974026,0.025974025974026,0.025974025974026,0.025974025974026,0.0233766233766234,0,0.631168831168831,0.0181818181818182,0.0181818181818182,0.0779220779220779,0.0181818181818182,0.0675324675324675,0,0,0,0,0.127272727272727,0.038961038961039,0,0.0233766233766234,0.025974025974026,0.025974025974026,0.025974025974026,0.025974025974026,0.0493506493506494,0.0493506493506494,0.0415584415584416,0.0415584415584416,0.0493506493506494,0.0415584415584416,0,0,0.0675324675324675,0.0363636363636364,0.0363636363636364,0.0025974025974026,0.00779220779220779,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.628571428571429,0.628571428571429,0.628571428571429,0.0311688311688312,0.0571428571428571,0.0571428571428571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.3098",0.0285714285714286,0.111688311688312,0.0597402597402597,0.0597402597402597,0.0597402597402597,0.0883116883116883,0.111688311688312,0.0883116883116883,0.0883116883116883,0.0597402597402597,0.0597402597402597,0.0545454545454545,0.0597402597402597,0.0597402597402597,0.0597402597402597,0.0597402597402597,0.012987012987013,0.0571428571428571,0.0675324675324675,0.00779220779220779,0.0649350649350649,0.0649350649350649,0.0649350649350649,0.0649350649350649,0.0649350649350649,0.0571428571428571,0.628571428571429,0.038961038961039,0.038961038961039,0.0415584415584416,0.038961038961039,0.0415584415584416,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0571428571428571,0.0987012987012987,0.0181818181818182,0.0571428571428571,0.0805194805194805,0.0649350649350649,0.0649350649350649,0.0649350649350649,0.0649350649350649,0.0883116883116883,0.0883116883116883,0.0467532467532468,0.0363636363636364,0.0181818181818182,0.0363636363636364,0.0571428571428571,0.0571428571428571,0.0415584415584416,0.0753246753246753,0.0753246753246753,0.0597402597402597,0.0649350649350649,0.0597402597402597,0.0597402597402597,0.0597402597402597,0.0597402597402597,0.625974025974026,0.625974025974026,0.625974025974026,0.0493506493506494,0.0597402597402597,0.0597402597402597,0.0571428571428571,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.3100",0.0441558441558442,0.114285714285714,0.0701298701298701,0.0701298701298701,0.0701298701298701,0.0909090909090909,0.114285714285714,0.0909090909090909,0.0909090909090909,0.0753246753246753,0.0675324675324675,0.0545454545454545,0.0675324675324675,0.0675324675324675,0.0675324675324675,0.0675324675324675,0.0545454545454545,0.0675324675324675,0.0675324675324675,0.0337662337662338,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.0675324675324675,0.612987012987013,0.0493506493506494,0.0493506493506494,0.0155844155844156,0.0493506493506494,0,0.0675324675324675,0.0675324675324675,0.0675324675324675,0.0675324675324675,0.137662337662338,0.0597402597402597,0.0675324675324675,0.0909090909090909,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.0727272727272727,0.0961038961038961,0.0961038961038961,0.0467532467532468,0.0623376623376623,0.0337662337662338,0.0623376623376623,0.0675324675324675,0.0675324675324675,0,0.0779220779220779,0.0779220779220779,0.0701298701298701,0.0727272727272727,0.0701298701298701,0.0701298701298701,0.0701298701298701,0.0701298701298701,0.620779220779221,0.620779220779221,0.620779220779221,0.0597402597402597,0.0597402597402597,0.0597402597402597,0.0675324675324675,0.0415584415584416,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.3107",0.0571428571428571,0.114285714285714,0,0,0,0.0909090909090909,0.114285714285714,0.0909090909090909,0.0909090909090909,0.0675324675324675,0.0233766233766234,0.0727272727272727,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0025974025974026,0.0597402597402597,0.0571428571428571,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0207792207792208,0.0025974025974026,0.631168831168831,0.0207792207792208,0.0207792207792208,0.0805194805194805,0.0207792207792208,0.0701298701298701,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.12987012987013,0.0415584415584416,0.0025974025974026,0.025974025974026,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0233766233766234,0.0467532467532468,0.0467532467532468,0.0441558441558442,0.0415584415584416,0.051948051948052,0.0415584415584416,0.0025974025974026,0.0025974025974026,0.0701298701298701,0.038961038961039,0.038961038961039,0,0.0103896103896104,0,0,0,0,0.625974025974026,0.625974025974026,0.625974025974026,0.0311688311688312,0.0571428571428571,0.0571428571428571,0.0025974025974026,0.0597402597402597,0.0701298701298701,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mada.11",0.0571428571428571,0.111688311688312,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0883116883116883,0.111688311688312,0.0883116883116883,0.0883116883116883,0.0675324675324675,0.0207792207792208,0.0701298701298701,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0207792207792208,0.0441558441558442,0,0.0623376623376623,0.0545454545454545,0.025974025974026,0.025974025974026,0.025974025974026,0.025974025974026,0.0233766233766234,0,0.631168831168831,0.0181818181818182,0.0181818181818182,0.0779220779220779,0.0181818181818182,0.0675324675324675,0,0,0,0,0.127272727272727,0.038961038961039,0,0.0233766233766234,0.025974025974026,0.025974025974026,0.025974025974026,0.025974025974026,0.0493506493506494,0.0493506493506494,0.0415584415584416,0.0415584415584416,0.0493506493506494,0.0415584415584416,0,0,0.0675324675324675,0.0363636363636364,0.0363636363636364,0.0025974025974026,0.00779220779220779,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.0025974025974026,0.628571428571429,0.628571428571429,0.628571428571429,0.0311688311688312,0.0571428571428571,0.0571428571428571,0,0.0571428571428571,0.0675324675324675,0.0025974025974026,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
