"","rxn","name","ec","tc","qseqid","pident","evalue","bitscore","qcovs","stitle","sstart","send","pathway","status","pathway.status","complex","exception","complex.status","seed","weight"
"2984","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn05900",0.005
"2985","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn08556",0.005
"2986","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn08557",0.005
"2987","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn08558",0.005
"2988","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn13709",0.005
"2989","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn14017",0.005
"2990","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn14229",0.005
"2991","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn26180",0.005
"2992","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn26196",0.005
"2993","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn27905",0.005
"2994","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn28327",0.005
"2995","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn28503",0.005
"2996","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn28691",0.005
"2997","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn37440",0.005
"2998","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn37441",0.005
"2999","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn37445",0.005
"3000","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn37632",0.005
"3001","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn37633",0.005
"3002","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn37634",0.005
"3003","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn38988",0.005
"3004","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn38989",0.005
"3005","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn38990",0.005
"3006","RXN-15745","glycerol-3-phosphate dehydrogenase","1.1.5.3",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn39010",0.005
"3007","GLUTAMATE-SYNTHASE-FERREDOXIN-RXN","ferredoxin-dependent glutamate synthase","1.4.7.1",NA,"UniRef90_P55037",55.548,0,1705,98,"gnl_DSMZ_unitig_0_quiver_consensus",1752173,1747671,"|PWY-4341|","good_blast","full",NA,0,1,"rxn05760",0.005
"3008","GLUTAMATE-SYNTHASE-FERREDOXIN-RXN","ferredoxin-dependent glutamate synthase","1.4.7.1",NA,"UniRef90_P55037",55.548,0,1705,98,"gnl_DSMZ_unitig_0_quiver_consensus",1752173,1747671,"|PWY-4341|","good_blast","full",NA,0,1,"rxn12822",0.005
"3009","GLUTAMATE-SYNTHASE-FERREDOXIN-RXN","ferredoxin-dependent glutamate synthase","1.4.7.1",NA,"UniRef90_P55037",55.548,0,1705,98,"gnl_DSMZ_unitig_0_quiver_consensus",1752173,1747671,"|PWY-4341|","good_blast","full",NA,0,1,"rxn19828",0.005
"3010","GLUTAMATE-SYNTHASE-FERREDOXIN-RXN","ferredoxin-dependent glutamate synthase","1.4.7.1",NA,"UniRef90_P55037",55.548,0,1705,98,"gnl_DSMZ_unitig_0_quiver_consensus",1752173,1747671,"|PWY-4341|","good_blast","full",NA,0,1,"rxn31206",0.005
"3011","GLUTAMATE-SYNTHASE-FERREDOXIN-RXN","ferredoxin-dependent glutamate synthase","1.4.7.1",NA,"UniRef90_P55037",55.548,0,1705,98,"gnl_DSMZ_unitig_0_quiver_consensus",1752173,1747671,"|PWY-4341|","good_blast","full",NA,0,1,"rxn33968",0.005
"3012","RXN-12586","arsenate reductase (cytochrome c)","1.20.2.1",NA,"UniRef90_A0R0B2",49.658,3.15e-61,206,100,"gnl_DSMZ_unitig_0_quiver_consensus",1895397,1896260,"|PWY-4521|","good_blast",NA,NA,0,1,"rxn16629",0.005
"3013","RXN-12586","arsenate reductase (cytochrome c)","1.20.2.1",NA,"UniRef90_A0R0B2",49.658,3.15e-61,206,100,"gnl_DSMZ_unitig_0_quiver_consensus",1895397,1896260,"|PWY-4521|","good_blast",NA,NA,0,1,"rxn23021",0.005
"3014","RXN-982","cytoplasmic arsenate reductase","1.20.4.1/1.97.1.5",NA,"UniRef90_P74313",36.719,3.59e-22,87.8,98,"gnl_DSMZ_unitig_0_quiver_consensus",2861167,2861541,"|PWY-4621|","bad_blast",NA,NA,0,NA,"rxn06961",74.80126
"3015","RXN-982","cytoplasmic arsenate reductase","1.20.4.1/1.97.1.5",NA,"UniRef90_P74313",36.719,3.59e-22,87.8,98,"gnl_DSMZ_unitig_0_quiver_consensus",2861167,2861541,"|PWY-4621|","bad_blast",NA,NA,0,NA,"rxn25858",74.80126
"3016","RXN-982","cytoplasmic arsenate reductase","1.20.4.1/1.97.1.5",NA,"UniRef90_P74313",36.719,3.59e-22,87.8,98,"gnl_DSMZ_unitig_0_quiver_consensus",2861167,2861541,"|PWY-4621|","bad_blast",NA,NA,0,NA,"rxn32694",74.80126
"3017","ORNDECARBOX-RXN","ornithine decarboxylase","4.1.1.17",NA,"NP_253209.1",26.582,6.6e-17,79.7,94,"gnl_DSMZ_unitig_0_quiver_consensus",818377,819495,"|PWY-46|","bad_blast",NA,NA,1,NA,"rxn00470",80.20099
"3018","ORNDECARBOX-RXN","ornithine decarboxylase","4.1.1.17",NA,"NP_253209.1",26.582,6.6e-17,79.7,94,"gnl_DSMZ_unitig_0_quiver_consensus",818377,819495,"|PWY-46|","bad_blast",NA,NA,1,NA,"rxn30044",80.20099
"3019","CREATININE-DEAMINASE-RXN","creatinine deaminase","3.5.4.21",NA,"UniRef50_A0A5P9QEE4",57.078,9.09e-60,199,99,"gnl_DSMZ_unitig_0_quiver_consensus",990299,990937,"|PWY-4722|","bad_blast",NA,NA,0,NA,"rxn02090",0.671633333333333
"3020","RXN-1302","(S)-1-phenylethanol dehydrogenase","1.1.1.311",NA,"sp|Q5P5I4|PED_AROAE",37.705,5.17e-31,117,100,"gnl_DSMZ_unitig_0_quiver_consensus",1965457,1964732,"|PWY-481|","bad_blast",NA,NA,0,NA,"rxn11652",55.3355666666667
"3021","RXN-1303","acetophenone carboxylase","6.4.1.8",NA,"sp|Q5P5I4|PED_AROAE",37.705,5.17e-31,117,100,"gnl_DSMZ_unitig_0_quiver_consensus",1965457,1964732,"|PWY-481|","bad_blast",NA,NA,0,NA,"rxn03753",55.3355666666667
"3022","UDP-GLUCURONATE-4-EPIMERASE-RXN","UDP-D-glucuronic acid 4-epimerase","5.1.3.6",NA,"UniRef90_F8C4X8",31.661,3.14e-33,127,97,"gnl_DSMZ_unitig_0_quiver_consensus",2371973,2371071,"|PWY-4861|","bad_blast",NA,NA,0,NA,"rxn01008",48.6692333333333
"3023","1.7.7.2-RXN","ferredoxin--nitrate reductase","1.7.7.2",NA,"UniRef90_F8C4X8",31.661,3.14e-33,127,97,"gnl_DSMZ_unitig_0_quiver_consensus",2371973,2371071,"|PWY490-3|","bad_blast",NA,NA,0,NA,"rxn05894",48.6692333333333
"3024","1.7.7.2-RXN","ferredoxin--nitrate reductase","1.7.7.2",NA,"UniRef90_F8C4X8",31.661,3.14e-33,127,97,"gnl_DSMZ_unitig_0_quiver_consensus",2371973,2371071,"|PWY490-3|","bad_blast",NA,NA,0,NA,"rxn17266",48.6692333333333
"3025","1.7.7.2-RXN","ferredoxin--nitrate reductase","1.7.7.2",NA,"UniRef90_F8C4X8",31.661,3.14e-33,127,97,"gnl_DSMZ_unitig_0_quiver_consensus",2371973,2371071,"|PWY490-3|","bad_blast",NA,NA,0,NA,"rxn34010",48.6692333333333
"3026","RXN490-3616","Aspartate--tRNA ligase","6.1.1.23",NA,"UniRef90_Q5YTJ4",75.084,0,872,99,"gnl_DSMZ_unitig_0_quiver_consensus",1814728,1812947,"|PWY490-4|","good_blast","full",NA,0,1,"rxn06433",0.005
"3027","RXN490-3616","Aspartate--tRNA ligase","6.1.1.23",NA,"UniRef90_Q5YTJ4",75.084,0,872,99,"gnl_DSMZ_unitig_0_quiver_consensus",1814728,1812947,"|PWY490-4|","good_blast","full",NA,0,1,"rxn06936",0.005
"3028","RXN490-3616","Aspartate--tRNA ligase","6.1.1.23",NA,"UniRef90_Q5YTJ4",75.084,0,872,99,"gnl_DSMZ_unitig_0_quiver_consensus",1814728,1812947,"|PWY490-4|","good_blast","full",NA,0,1,"rxn18994",0.005
"3029","RXN-20080","aspartyl-tRNAAsn amidotransferase [multifunctional]","6.3.5.6",NA,"UniRef90_Q5YTJ4",75.084,0,872,99,"gnl_DSMZ_unitig_0_quiver_consensus",1814728,1812947,"|PWY490-4|","good_blast","full",NA,0,1,"rxn06619",0.005
"3030","RXN-20080","aspartyl-tRNAAsn amidotransferase [multifunctional]","6.3.5.6",NA,"UniRef90_Q5YTJ4",75.084,0,872,99,"gnl_DSMZ_unitig_0_quiver_consensus",1814728,1812947,"|PWY490-4|","good_blast","full",NA,0,1,"rxn11595",0.005
"3031","RXN-20080","aspartyl-tRNAAsn amidotransferase [multifunctional]","6.3.5.6",NA,"UniRef90_Q5YTJ4",75.084,0,872,99,"gnl_DSMZ_unitig_0_quiver_consensus",1814728,1812947,"|PWY490-4|","good_blast","full",NA,0,1,"rxn19013",0.005
"3032","RXN-20080","aspartyl-tRNAAsn amidotransferase [multifunctional]","6.3.5.6",NA,"UniRef90_Q5YTJ4",75.084,0,872,99,"gnl_DSMZ_unitig_0_quiver_consensus",1814728,1812947,"|PWY490-4|","good_blast","full",NA,0,1,"rxn90115",0.005
"3033","PROTEIN-ARGININE-DEIMINASE-RXN","peptidylarginine deiminase","3.5.3.15",NA,"UniRef50_A0A1D1VLX0",31.157,2.19e-36,136,98,"gnl_DSMZ_unitig_0_quiver_consensus",2034631,2035638,"|PWY-4921|","bad_blast",NA,NA,0,NA,"rxn06193",42.6695333333333
"3034","PROTEIN-ARGININE-DEIMINASE-RXN","peptidylarginine deiminase","3.5.3.15",NA,"UniRef50_A0A1D1VLX0",31.157,2.19e-36,136,98,"gnl_DSMZ_unitig_0_quiver_consensus",2034631,2035638,"|PWY-4921|","bad_blast",NA,NA,0,NA,"rxn20621",42.6695333333333
"3035","2.5.1.51-RXN","beta-pyrazole-1-ylalanine synthase","2.5.1.51",NA,"UniRef50_A0A212ANH7",41.139,5.53e-45,161,96,"gnl_DSMZ_unitig_0_quiver_consensus",2780103,2779192,"|PWY-4961|","bad_blast",NA,NA,0,NA,"rxn02248",26.0037
"3036","RXN-7461","L-mimosine synthase","2.5.1.52",NA,"UniRef50_A0A212ANH7",41.139,5.53e-45,161,96,"gnl_DSMZ_unitig_0_quiver_consensus",2780103,2779192,"|PWY-4985|","bad_blast",NA,NA,0,NA,"rxn02862",26.0037
"3037","RXN-7461","L-mimosine synthase","2.5.1.52",NA,"UniRef50_A0A212ANH7",41.139,5.53e-45,161,96,"gnl_DSMZ_unitig_0_quiver_consensus",2780103,2779192,"|PWY-4985|","bad_blast",NA,NA,0,NA,"rxn24297",26.0037
"3038","RXN-7771","GDP-D-mannose:GDP-L-gulose epimerase","5.1.3.18",NA,"UniRef50_A0A1G2EA56",27.445,1.65e-28,112,98,"gnl_DSMZ_unitig_0_quiver_consensus",2371982,2371071,"|PWY4FS-11|","bad_blast",NA,NA,0,NA,"rxn00643",58.6687333333333
"3039","RXN-7771","GDP-D-mannose:GDP-L-gulose epimerase","5.1.3.18",NA,"UniRef50_A0A1G2EA56",27.445,1.65e-28,112,98,"gnl_DSMZ_unitig_0_quiver_consensus",2371982,2371071,"|PWY4FS-11|","bad_blast",NA,NA,0,NA,"rxn07487",58.6687333333333
"3040","2.1.1.71-RXN","phosphatidyl-N-methylethanolamine N-methyltransferase","2.1.1.71",NA,"UniRef50_A0A7R6WDF5",28.251,1.76e-18,80.1,93,"gnl_DSMZ_unitig_0_quiver_consensus",439793,440443,"|PWY4FS-3|","bad_blast",NA,NA,0,NA,"rxn05970",79.9343366666667
"3041","2.1.1.71-RXN","phosphatidyl-N-methylethanolamine N-methyltransferase","2.1.1.71",NA,"UniRef50_A0A7R6WDF5",28.251,1.76e-18,80.1,93,"gnl_DSMZ_unitig_0_quiver_consensus",439793,440443,"|PWY4FS-3|","bad_blast",NA,NA,0,NA,"rxn06376",79.9343366666667
"3042","2.1.1.71-RXN","phosphatidyl-N-methylethanolamine N-methyltransferase","2.1.1.71",NA,"UniRef50_A0A7R6WDF5",28.251,1.76e-18,80.1,93,"gnl_DSMZ_unitig_0_quiver_consensus",439793,440443,"|PWY4FS-3|","bad_blast",NA,NA,0,NA,"rxn17432",79.9343366666667
"3043","2.1.1.71-RXN","phosphatidyl-N-methylethanolamine N-methyltransferase","2.1.1.71",NA,"UniRef50_A0A7R6WDF5",28.251,1.76e-18,80.1,93,"gnl_DSMZ_unitig_0_quiver_consensus",439793,440443,"|PWY4FS-3|","bad_blast",NA,NA,0,NA,"rxn26762",79.9343366666667
"3044","2.1.1.71-RXN","phosphatidyl-N-methylethanolamine N-methyltransferase","2.1.1.71",NA,"UniRef50_A0A7R6WDF5",28.251,1.76e-18,80.1,93,"gnl_DSMZ_unitig_0_quiver_consensus",439793,440443,"|PWY4FS-3|","bad_blast",NA,NA,0,NA,"rxn27503",79.9343366666667
"3045","2.1.1.71-RXN","phosphatidyl-N-methylethanolamine N-methyltransferase","2.1.1.71",NA,"UniRef50_A0A7R6WDF5",28.251,1.76e-18,80.1,93,"gnl_DSMZ_unitig_0_quiver_consensus",439793,440443,"|PWY4FS-3|","bad_blast",NA,NA,0,NA,"rxn28847",79.9343366666667
"3046","2.7.7.14-RXN","ethanolamine-phosphate cytidylyltransferase","2.7.7.14",NA,"UniRef50_A0A961KQQ4",25,0.08,29.6,90,"gnl_DSMZ_unitig_0_quiver_consensus",1215418,1215014,"|PWY4FS-6|","bad_blast",NA,NA,0,NA,"rxn01479",100
"3047","2.7.7.14-RXN","ethanolamine-phosphate cytidylyltransferase","2.7.7.14",NA,"UniRef50_A0A961KQQ4",25,0.08,29.6,90,"gnl_DSMZ_unitig_0_quiver_consensus",1215418,1215014,"|PWY4FS-6|","bad_blast",NA,NA,0,NA,"rxn02961",100
"3048","RXN-7488","3-hydroxybenzoate-Coenzyme A ligase","6.2.1.37",NA,"UniRef90_Q9AJS8",30.645,1.73e-57,204,99,"gnl_DSMZ_unitig_0_quiver_consensus",3013223,3011817,"|PWY-5002|","good_blast",NA,NA,0,1,"rxn16432",0.005
"3049","4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN","4-hydroxybutyrate dehydrogenase","1.1.1.61",NA,"UniRef90_Q59104",35.533,1.02e-52,186,99,"gnl_DSMZ_unitig_0_quiver_consensus",2879524,2878382,"|PWY-5022|","bad_blast",NA,NA,0,NA,"rxn01201",9.33786666666667
"3050","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn01377",100
"3051","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn02219",100
"3052","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn02525",100
"3053","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn03870",100
"3054","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn07645",100
"3055","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn09519",100
"3056","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn15274",100
"3057","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn15410",100
"3058","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn18180",100
"3059","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn31354",100
"3060","RXN-1404","(indole-3-yl)acetonitrilase","3.5.5.1",NA,"UniRef90_P33036",52.941,7.2,18.9,81,"gnl_DSMZ_unitig_0_quiver_consensus",2226860,2226810,"|PWY-5026|","bad_blast",NA,NA,0,NA,"rxn37981",100
"3061","MALEATE-ISOMERASE-RXN","MALEATE-ISOMERASE-RXN","5.2.1.1",NA,"tr|F8G0M3|F8G0M3_PSEP6",29.596,4.82e-14,68.6,87,"gnl_DSMZ_unitig_0_quiver_consensus",3077151,3077783,"|PWY-5033|","bad_blast",NA,NA,0,NA,"rxn00803",87.60062
"3062","RXN1F-170","gibberellin 3-oxidase","1.14.11.15",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5035|","bad_blast",NA,NA,0,NA,"rxn02158",82.7341966666667
"3063","RXN1F-170","gibberellin 3-oxidase","1.14.11.15",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5035|","bad_blast",NA,NA,0,NA,"rxn04209",82.7341966666667
"3064","RXN1F-170","gibberellin 3-oxidase","1.14.11.15",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5035|","bad_blast",NA,NA,0,NA,"rxn26515",82.7341966666667
"3065","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn01244",82.7341966666667
"3066","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn06031",82.7341966666667
"3067","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn06621",82.7341966666667
"3068","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn07430",82.7341966666667
"3069","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn07431",82.7341966666667
"3070","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn07432",82.7341966666667
"3071","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn07433",82.7341966666667
"3072","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn07434",82.7341966666667
"3073","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn07435",82.7341966666667
"3074","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn17206",82.7341966666667
"3075","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn19992",82.7341966666667
"3076","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn20203",82.7341966666667
"3077","1.2.4.4-RXN","3-methyl-2-oxobutanoate dehydrogenase","1.2.4.4/1.2.4.3",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn31250",82.7341966666667
"3078","2.3.1.168-RXN","dihydrolipoyllysine-residue (2-methylpropanoyl)transferase","2.3.1.168",NA,"UniRef50_H5THN0",26.882,8.16e-16,75.9,85,"gnl_DSMZ_unitig_0_quiver_consensus",1913817,1913053,"|PWY-5046|","bad_blast",NA,NA,0,NA,"rxn01925",82.7341966666667
